Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  4 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.08333333333  ,  3.09090909091  ,  1.9715978357  ,  5  ,  52  ,  24.0966  ,
PacketMinSketch ,  32 ,  4 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.07142857143  ,  2.0  ,  1.24603034583  ,  4  ,  32  ,  15.06606  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.33333333333  ,  4.09090909091  ,  2.86160547566  ,  5  ,  69  ,  34.97854  ,
PacketMinSketch ,  32 ,  5 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.14285714286  ,  3.11764705882  ,  1.73060294488  ,  5  ,  53  ,  20.84771  ,
PacketMinSketch ,  32 ,  5 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.07142857143  ,  2.5  ,  1.20485488187  ,  5  ,  28  ,  14.41981  ,

PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.28571428571  ,  4.11764705882  ,  2.61147620392  ,  5  ,  70  ,  31.58678  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.14285714286  ,  3.0  ,  1.77726592814  ,  5  ,  38  ,  21.24848  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.06666666667  ,  2.5  ,  1.22500027489  ,  5  ,  22  ,  14.56801  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.33333333333  ,  3.44444444444  ,  2.665989894  ,  5  ,  55  ,  32.09548  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.125  ,  3.0  ,  1.85865652859  ,  5  ,  39  ,  22.21243  ,
