Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  33.5849625007  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.8  ,  5.09090909091  ,  4.37506542084  ,  7  ,  126  ,  72.18966  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  65.5849625007  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.55555555556  ,  4.09523809524  ,  2.67477910755  ,  7  ,  97  ,  44.00367  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  129.584962501  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.1  ,  3.0  ,  1.4920854465  ,  6  ,  49  ,  24.61594  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  33.5849625007  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.66666666667  ,  5.14285714286  ,  4.17403544979  ,  7  ,  126  ,  69.35259  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  65.5849625007  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.5  ,  4.0  ,  2.62821394114  ,  7  ,  78  ,  43.35589  ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  129.584962501  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.14285714286  ,  4.0  ,  1.40090794743  ,  6  ,  43  ,  23.01742  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  33.5849625007  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.8  ,  5.16666666667  ,  3.82852964343  ,  7  ,  126  ,  63.2226  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  65.5849625007  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.55555555556  ,  4.0  ,  2.54284268074  ,  7  ,  78  ,  41.78088  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  129.584962501  ,  100000 ,  3 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.13043478261  ,  4.0  ,  1.38218411189  ,  6  ,  48  ,  22.50822  ,


PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  2.0  ,  7.25  ,  5.74969475428  ,  10  ,  187  ,  94.6405  ,
PacketMinSketch ,  32 ,  3 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.6  ,  5.41176470588  ,  4.00972513938  ,  7  ,  137  ,  66.08234  ,
PacketMinSketch ,  32 ,  3 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.46153846154  ,  3.24  ,  2.26007464817  ,  6  ,  81  ,  37.19452  ,

PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  2.125  ,  6.82352941176  ,  5.68331557776  ,  9  ,  163  ,  94.3583  ,
PacketMinSketch ,  32 ,  4 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.5  ,  5.0  ,  3.8536382621  ,  9  ,  115  ,  63.6326  ,
PacketMinSketch ,  32 ,  4 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.33333333333  ,  3.0  ,  2.20692915934  ,  6  ,  59  ,  36.66809  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  2.0  ,  5.96  ,  5.27400713578  ,  10  ,  149  ,  86.75188  ,
PacketMinSketch ,  32 ,  5 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.55555555556  ,  5.0  ,  3.72869187558  ,  9  ,  122  ,  61.76511  ,
PacketMinSketch ,  32 ,  5 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.23076923077  ,  3.5  ,  1.99249155319  ,  7  ,  72  ,  32.87558  ,

PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  2.2  ,  6.0  ,  5.32788605913  ,  9  ,  150  ,  87.6679  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.71428571429  ,  5.04761904762  ,  3.56337271538  ,  9  ,  120  ,  58.7134  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.25  ,  3.5  ,  1.95516936246  ,  7  ,  57  ,  32.27281  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  2.0  ,  6.08333333333  ,  5.32247263555  ,  10  ,  150  ,  87.8579  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.75  ,  5.0  ,  3.42933043088  ,  9  ,  102  ,  56.87649  ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.19047619048  ,  4.5  ,  1.84554684124  ,  7  ,  56  ,  30.34392  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  2.2  ,  6.13333333333  ,  5.129486065  ,  9  ,  150  ,  85.11146  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.875  ,  5.0  ,  3.19933442374  ,  9  ,  102  ,  52.78841  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  1.46275  ,  2  ,  25  ,  14.95833  ,  1.25  ,  5.0  ,  1.85746469474  ,  7  ,  62  ,  30.32216  ,




