Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  4 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.07692307692  ,  3.09090909091  ,  2.33755490687  ,  5  ,  72  ,  43.56506  ,
PacketMinSketch ,  32 ,  4 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.05882352941  ,  2.0  ,  1.57530518974  ,  4  ,  46  ,  29.45541  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.25  ,  4.1  ,  3.36551773681  ,  5  ,  108  ,  62.85425  ,
PacketMinSketch ,  32 ,  5 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.05263157895  ,  3.125  ,  2.20874116222  ,  5  ,  82  ,  41.75664  ,
PacketMinSketch ,  32 ,  5 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.04  ,  2.5  ,  1.36244724793  ,  5  ,  50  ,  25.642  ,

PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.2  ,  4.14285714286  ,  3.23556051961  ,  5  ,  109  ,  60.93182  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.05263157895  ,  3.14285714286  ,  1.81409176094  ,  5  ,  83  ,  34.01429  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.04  ,  2.5  ,  1.24085541233  ,  5  ,  41  ,  23.07269  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.2  ,  4.16666666667  ,  2.85648179631  ,  5  ,  111  ,  53.61028  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.1  ,  3.0  ,  1.76652263761  ,  5  ,  57  ,  32.64055  ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.03703703704  ,  3.0  ,  1.23683503419  ,  5  ,  36  ,  22.90053  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.28571428571  ,  4.17391304348  ,  2.72783415967  ,  5  ,  112  ,  50.60509  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.11111111111  ,  3.0  ,  1.82168410241  ,  5  ,  60  ,  33.64321  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.03703703704  ,  3.0  ,  1.21423881308  ,  5  ,  39  ,  22.42859  ,


PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.85714285714  ,  7.25  ,  5.74485659049  ,  10  ,  194  ,  107.5021  ,
PacketMinSketch ,  32 ,  3 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.6  ,  5.41176470588  ,  4.01231253566  ,  7  ,  142  ,  75.06427  ,
PacketMinSketch ,  32 ,  3 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.31578947368  ,  3.29166666667  ,  2.23991710017  ,  6  ,  86  ,  41.74852  ,

PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.75  ,  6.82352941176  ,  5.73691425632  ,  9  ,  176  ,  107.58871  ,
PacketMinSketch ,  32 ,  4 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.5  ,  5.0  ,  3.86340996288  ,  9  ,  124  ,  72.31649  ,
PacketMinSketch ,  32 ,  4 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.33333333333  ,  3.0  ,  2.21016656682  ,  6  ,  75  ,  41.3028  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.75  ,  6.88888888889  ,  5.19356113844  ,  10  ,  186  ,  96.76175  ,
