Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  46  ,  46  ,  46.0  ,  1.3137254902  ,  3.09803921569  ,  2.2806754902  ,  67  ,  158  ,  116.31445  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  47  ,  47  ,  47.0  ,  1.30769230769  ,  3.09615384615  ,  2.31181730769  ,  68  ,  161  ,  120.2145  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  48  ,  48  ,  48.0  ,  1.30188679245  ,  3.09433962264  ,  2.32975566038  ,  69  ,  164  ,  123.47705  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  49  ,  49  ,  49.0  ,  1.2962962963  ,  3.09259259259  ,  2.35429814815  ,  70  ,  167  ,  127.1321  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  50  ,  50  ,  50.0  ,  1.29090909091  ,  3.09090909091  ,  2.37355018182  ,  71  ,  170  ,  130.54526  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  51  ,  51  ,  51.0  ,  1.28571428571  ,  3.08928571429  ,  2.39077571429  ,  72  ,  173  ,  133.88344  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  52  ,  52  ,  52.0  ,  1.28070175439  ,  3.08771929825  ,  2.41469175439  ,  73  ,  176  ,  137.63743  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  53  ,  53  ,  53.0  ,  1.27586206897  ,  3.08620689655  ,  2.43345172414  ,  74  ,  179  ,  141.1402  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  54  ,  54  ,  54.0  ,  1.27118644068  ,  3.08474576271  ,  2.4475361017  ,  75  ,  182  ,  144.40463  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  55  ,  55  ,  55.0  ,  1.26666666667  ,  3.08333333333  ,  2.469645  ,  76  ,  185  ,  148.1787  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  56  ,  56  ,  56.0  ,  1.26229508197  ,  3.08196721311  ,  2.48334065574  ,  77  ,  188  ,  151.48378  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  57  ,  57  ,  57.0  ,  1.25806451613  ,  3.08064516129  ,  2.49943645161  ,  78  ,  191  ,  154.96506  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  58  ,  58  ,  58.0  ,  1.25396825397  ,  3.07936507937  ,  2.51610952381  ,  79  ,  194  ,  158.5149  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  59  ,  59  ,  59.0  ,  1.25  ,  3.078125  ,  2.5296475  ,  80  ,  197  ,  161.89744  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  60  ,  60  ,  60.0  ,  1.24615384615  ,  3.07692307692  ,  2.54528923077  ,  81  ,  200  ,  165.4438  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  61  ,  61  ,  61.0  ,  1.24242424242  ,  3.07575757576  ,  2.55935484848  ,  82  ,  203  ,  168.91742  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  62  ,  62  ,  62.0  ,  1.23880597015  ,  3.07462686567  ,  2.57575626866  ,  83  ,  206  ,  172.57567  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  63  ,  63  ,  63.0  ,  1.23529411765  ,  3.07352941176  ,  2.58665117647  ,  84  ,  209  ,  175.89228  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  64  ,  64  ,  64.0  ,  1.23188405797  ,  3.07246376812  ,  2.60315130435  ,  85  ,  212  ,  179.61744  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  65  ,  65  ,  65.0  ,  2.14285714286  ,  3.05714285714  ,  2.59883385714  ,  150  ,  214  ,  181.91837  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  66  ,  66  ,  66.0  ,  2.12676056338  ,  3.04225352113  ,  2.58459704225  ,  151  ,  216  ,  183.50639  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  67  ,  67  ,  67.0  ,  2.11111111111  ,  3.02777777778  ,  2.5702625  ,  152  ,  218  ,  185.0589  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  68  ,  68  ,  68.0  ,  2.09589041096  ,  3.01369863014  ,  2.55362972603  ,  153  ,  220  ,  186.41497  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  69  ,  69  ,  69.0  ,  2.08108108108  ,  3.0  ,  2.54100162162  ,  154  ,  222  ,  188.03412  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  70  ,  70  ,  70.0  ,  2.06666666667  ,  2.98666666667  ,  2.524488  ,  155  ,  224  ,  189.3366  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  71  ,  71  ,  71.0  ,  2.05263157895  ,  2.97368421053  ,  2.51337552632  ,  156  ,  226  ,  191.01654  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  72  ,  72  ,  72.0  ,  2.03896103896  ,  2.96103896104  ,  2.50098233766  ,  157  ,  228  ,  192.57564  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  73  ,  73  ,  73.0  ,  2.02564102564  ,  2.94871794872  ,  2.48652358974  ,  158  ,  230  ,  193.94884  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  74  ,  74  ,  74.0  ,  2.01265822785  ,  2.93670886076  ,  2.47460063291  ,  159  ,  232  ,  195.49345  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  75  ,  75  ,  75.0  ,  2.0  ,  2.925  ,  2.4636985  ,  160  ,  234  ,  197.09588  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  76  ,  76  ,  76.0  ,  1.98765432099  ,  2.91358024691  ,  2.44934320988  ,  161  ,  236  ,  198.3968  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  77  ,  77  ,  77.0  ,  1.9756097561  ,  2.90243902439  ,  2.43936597561  ,  162  ,  238  ,  200.02801  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  78  ,  78  ,  78.0  ,  1.96385542169  ,  2.89156626506  ,  2.42806361446  ,  163  ,  240  ,  201.52928  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  79  ,  79  ,  79.0  ,  1.95238095238  ,  2.88095238095  ,  2.41686869048  ,  164  ,  242  ,  203.01697  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  80  ,  80  ,  80.0  ,  1.94117647059  ,  2.87058823529  ,  2.40623117647  ,  165  ,  244  ,  204.52965  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  81  ,  81  ,  81.0  ,  1.93023255814  ,  2.86046511628  ,  2.39719290698  ,  166  ,  246  ,  206.15859  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  82  ,  82  ,  82.0  ,  1.91954022989  ,  2.85057471264  ,  2.38589114943  ,  167  ,  248  ,  207.57253  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  83  ,  83  ,  83.0  ,  1.90909090909  ,  2.84090909091  ,  2.37441829545  ,  168  ,  250  ,  208.94881  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  84  ,  84  ,  84.0  ,  1.89887640449  ,  2.83146067416  ,  2.36607865169  ,  169  ,  252  ,  210.581  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  85  ,  85  ,  85.0  ,  1.88888888889  ,  2.82222222222  ,  2.35487433333  ,  170  ,  254  ,  211.93869  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  86  ,  86  ,  86.0  ,  1.87912087912  ,  2.81318681319  ,  2.3462989011  ,  171  ,  256  ,  213.5132  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  87  ,  87  ,  87.0  ,  1.86956521739  ,  2.80434782609  ,  2.33872369565  ,  172  ,  258  ,  215.16258  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  88  ,  88  ,  88.0  ,  1.86021505376  ,  2.79569892473  ,  2.32828795699  ,  173  ,  260  ,  216.53078  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  89  ,  89  ,  89.0  ,  1.85106382979  ,  2.78723404255  ,  2.32065638298  ,  174  ,  262  ,  218.1417  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  90  ,  90  ,  90.0  ,  1.84210526316  ,  2.77894736842  ,  2.31104505263  ,  175  ,  264  ,  219.54928  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  91  ,  91  ,  91.0  ,  1.83333333333  ,  2.77083333333  ,  2.30232447917  ,  176  ,  266  ,  221.02315  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  92  ,  92  ,  92.0  ,  1.82474226804  ,  2.76288659794  ,  2.29406051546  ,  177  ,  268  ,  222.52387  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  93  ,  93  ,  93.0  ,  1.81632653061  ,  2.75510204082  ,  2.28601091837  ,  178  ,  270  ,  224.02907  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  94  ,  94  ,  94.0  ,  1.80808080808  ,  2.74747474747  ,  2.27655040404  ,  179  ,  272  ,  225.37849  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  95  ,  95  ,  95.0  ,  1.8  ,  2.74  ,  2.2700867  ,  180  ,  274  ,  227.00867  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  96  ,  96  ,  96.0  ,  1.79207920792  ,  2.73267326733  ,  2.26185891089  ,  181  ,  276  ,  228.44775  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  97  ,  97  ,  97.0  ,  1.78431372549  ,  2.72549019608  ,  2.25610029412  ,  182  ,  278  ,  230.12223  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  98  ,  98  ,  98.0  ,  1.77669902913  ,  2.71844660194  ,  2.24596825243  ,  183  ,  280  ,  231.33473  ,
PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  99  ,  99  ,  99.0  ,  1.76923076923  ,  2.71153846154  ,  2.24035942308  ,  184  ,  282  ,  232.99738  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  3  ,  3  ,  3.0  ,  1.125  ,  1.375  ,  1.24978875  ,  9  ,  11  ,  9.99831  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  4  ,  4  ,  4.0  ,  1.11111111111  ,  1.44444444444  ,  1.27797  ,  10  ,  13  ,  11.50173  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  5  ,  5  ,  5.0  ,  1.1  ,  1.5  ,  1.300586  ,  11  ,  15  ,  13.00586  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  6  ,  6  ,  6.0  ,  1.09090909091  ,  1.54545454545  ,  1.31732727273  ,  12  ,  17  ,  14.4906  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  7  ,  7  ,  7.0  ,  1.08333333333  ,  1.58333333333  ,  1.33336916667  ,  13  ,  19  ,  16.00043  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  8  ,  8  ,  8.0  ,  1.07692307692  ,  1.61538461538  ,  1.34581307692  ,  14  ,  21  ,  17.49557  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  9  ,  9  ,  9.0  ,  1.07142857143  ,  1.64285714286  ,  1.35763  ,  15  ,  23  ,  19.00682  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  10  ,  10  ,  10.0  ,  1.06666666667  ,  1.66666666667  ,  1.36706933333  ,  16  ,  25  ,  20.50604  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  11  ,  11  ,  11.0  ,  1.0625  ,  1.6875  ,  1.37533875  ,  17  ,  27  ,  22.00542  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  12  ,  12  ,  12.0  ,  1.05882352941  ,  1.70588235294  ,  1.38218176471  ,  18  ,  29  ,  23.49709  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  13  ,  13  ,  13.0  ,  1.05555555556  ,  1.72222222222  ,  1.38903388889  ,  19  ,  31  ,  25.00261  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  14  ,  14  ,  14.0  ,  1.05263157895  ,  2.47368421053  ,  1.50040947368  ,  20  ,  47  ,  28.50778  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  15  ,  15  ,  15.0  ,  1.05  ,  2.5  ,  1.6006415  ,  21  ,  50  ,  32.01283  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  16  ,  16  ,  16.0  ,  1.04761904762  ,  2.52380952381  ,  1.68922333333  ,  22  ,  53  ,  35.47369  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  17  ,  17  ,  17.0  ,  1.04545454545  ,  2.54545454545  ,  1.77205681818  ,  23  ,  56  ,  38.98525  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  18  ,  18  ,  18.0  ,  1.04347826087  ,  2.5652173913  ,  1.8509173913  ,  24  ,  59  ,  42.5711  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  19  ,  19  ,  19.0  ,  1.04166666667  ,  2.58333333333  ,  1.91791666667  ,  25  ,  62  ,  46.03  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  20  ,  20  ,  20.0  ,  1.04  ,  2.6  ,  1.9846852  ,  26  ,  65  ,  49.61713  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  21  ,  21  ,  21.0  ,  1.03846153846  ,  2.61538461538  ,  2.03750807692  ,  27  ,  68  ,  52.97521  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  22  ,  22  ,  22.0  ,  1.03703703704  ,  2.62962962963  ,  2.0928062963  ,  28  ,  71  ,  56.50577  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  23  ,  23  ,  23.0  ,  1.03571428571  ,  2.64285714286  ,  2.1452225  ,  29  ,  74  ,  60.06623  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  24  ,  24  ,  24.0  ,  1.03448275862  ,  2.65517241379  ,  2.18967793103  ,  30  ,  77  ,  63.50066  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  25  ,  25  ,  25.0  ,  1.03333333333  ,  2.66666666667  ,  2.23244566667  ,  31  ,  80  ,  66.97337  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  26  ,  26  ,  26.0  ,  1.83870967742  ,  2.64516129032  ,  2.24082483871  ,  57  ,  82  ,  69.46557  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  27  ,  27  ,  27.0  ,  1.8125  ,  2.625  ,  2.2185678125  ,  58  ,  84  ,  70.99417  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  28  ,  28  ,  28.0  ,  1.78787878788  ,  2.60606060606  ,  2.19737151515  ,  59  ,  86  ,  72.51326  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  29  ,  29  ,  29.0  ,  1.76470588235  ,  2.58823529412  ,  2.17693294118  ,  60  ,  88  ,  74.01572  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  30  ,  30  ,  30.0  ,  1.74285714286  ,  2.57142857143  ,  2.15734714286  ,  61  ,  90  ,  75.50715  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  31  ,  31  ,  31.0  ,  1.72222222222  ,  2.55555555556  ,  2.13802833333  ,  62  ,  92  ,  76.96902  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  32  ,  32  ,  32.0  ,  1.7027027027  ,  2.54054054054  ,  2.12104459459  ,  63  ,  94  ,  78.47865  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  33  ,  33  ,  33.0  ,  1.68421052632  ,  2.52631578947  ,  2.10537210526  ,  64  ,  96  ,  80.00414  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  34  ,  34  ,  34.0  ,  1.66666666667  ,  2.51282051282  ,  2.08934205128  ,  65  ,  98  ,  81.48434  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  35  ,  35  ,  35.0  ,  1.65  ,  2.5  ,  2.07407125  ,  66  ,  100  ,  82.96285  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  36  ,  36  ,  36.0  ,  1.63414634146  ,  2.48780487805  ,  2.06258487805  ,  67  ,  102  ,  84.56598  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  37  ,  37  ,  37.0  ,  1.61904761905  ,  2.47619047619  ,  2.04778880952  ,  68  ,  104  ,  86.00713  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  38  ,  38  ,  38.0  ,  1.60465116279  ,  2.46511627907  ,  2.03501767442  ,  69  ,  106  ,  87.50576  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  39  ,  39  ,  39.0  ,  1.59090909091  ,  2.45454545455  ,  2.02301204545  ,  70  ,  108  ,  89.01253  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  40  ,  40  ,  40.0  ,  1.57777777778  ,  2.44444444444  ,  2.01069333333  ,  71  ,  110  ,  90.4812  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  41  ,  41  ,  41.0  ,  1.5652173913  ,  2.4347826087  ,  2.00089152174  ,  72  ,  112  ,  92.04101  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  42  ,  42  ,  42.0  ,  1.55319148936  ,  2.42553191489  ,  1.9894212766  ,  73  ,  114  ,  93.5028  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  43  ,  43  ,  43.0  ,  1.54166666667  ,  2.41666666667  ,  1.97801229167  ,  74  ,  116  ,  94.94459  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  44  ,  44  ,  44.0  ,  1.5306122449  ,  2.40816326531  ,  1.96863387755  ,  75  ,  118  ,  96.46306  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  45  ,  45  ,  45.0  ,  1.52  ,  2.4  ,  1.9596836  ,  76  ,  120  ,  97.98418  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  46  ,  46  ,  46.0  ,  1.50980392157  ,  2.39215686275  ,  1.95045862745  ,  77  ,  122  ,  99.47339  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  47  ,  47  ,  47.0  ,  1.5  ,  2.38461538462  ,  1.94255096154  ,  78  ,  124  ,  101.01265  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  48  ,  48  ,  48.0  ,  1.49056603774  ,  2.37735849057  ,  1.93409981132  ,  79  ,  126  ,  102.50729  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  49  ,  49  ,  49.0  ,  1.48148148148  ,  2.37037037037  ,  1.92545740741  ,  80  ,  128  ,  103.9747  ,
