Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  4 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.125  ,  2.0  ,  1.20133167857  ,  4  ,  9  ,  7.11627  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.5  ,  3.33333333333  ,  2.52248190476  ,  5  ,  23  ,  15.16077  ,
PacketMinSketch ,  32 ,  5 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.16666666667  ,  3.0  ,  1.84383528571  ,  5  ,  17  ,  11.00214  ,
PacketMinSketch ,  32 ,  5 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.16666666667  ,  2.5  ,  1.32734214286  ,  5  ,  10  ,  7.8435  ,

PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.4  ,  3.42857142857  ,  2.54389085714  ,  5  ,  24  ,  15.3131  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.16666666667  ,  3.0  ,  1.81039030952  ,  5  ,  18  ,  10.80244  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.14285714286  ,  2.5  ,  1.33135244048  ,  5  ,  11  ,  7.85192  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.4  ,  3.42857142857  ,  2.563336  ,  5  ,  25  ,  15.43683  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.33333333333  ,  3.0  ,  1.89639882143  ,  5  ,  19  ,  11.28452  ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.125  ,  3.0  ,  1.43760489286  ,  5  ,  12  ,  8.44974  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.4  ,  3.5  ,  2.57345233333  ,  5  ,  26  ,  15.5125  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.33333333333  ,  3.0  ,  1.90994179762  ,  5  ,  20  ,  11.33444  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.125  ,  3.0  ,  1.43760489286  ,  5  ,  12  ,  8.44974  ,


PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  2.4  ,  5.57142857143  ,  4.27144509524  ,  10  ,  39  ,  25.67797  ,
PacketMinSketch ,  32 ,  3 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.6  ,  4.5  ,  2.91591516667  ,  7  ,  27  ,  17.44087  ,
